0.06482778750729715,0.33997345869197415,0.24365100032864054,0.1,0.5,0.2,100,0.1
0.06482778750729715,0.33997345869197415,0.24365100032864054,0.1,0.5,0.2,100,0.1
0.0032107413893753657,0.016573454546950403,0.009010331315677763,0.1,0.5,0.2,100,0.1
0.0028312901342673674,0.013974949332445715,0.006778420445966156,0.1,0.5,0.2,100,0.1
0.002772913018096906,0.013707387549997768,0.0066757458441380965,0.1,0.5,0.2,100,0.1
0.0028312901342673674,0.014096568324467509,0.006962081341589941,0.1,0.5,0.2,100,0.1
0.0028021015761821367,0.013901977937232636,0.006759416167256094,0.1,0.5,0.2,100,0.1
0.002802101576182137,0.01368306375159341,0.0067108339837556805,0.1,0.5,0.2,100,0.1
0.0027437244600116754,0.013415501969145462,0.0065692991313359385,0.1,0.5,0.2,100,0.1
0.0028021015761821367,0.013736576108083,0.006748022401686647,0.1,0.5,0.2,100,0.1
0.0027729130180969065,0.013610092356380334,0.006674644609261968,0.1,0.5,0.2,100,0.1
0.0028021015761821367,0.013999273130850073,0.00686903996084209,0.1,0.5,0.2,100,0.1
0.002772913018096906,0.013444690527230694,0.006628467494603034,0.1,0.5,0.2,100,0.1
0.002831290134267367,0.014145215921276226,0.006834307526328,0.1,0.5,0.2,100,0.1
0.002772913018096906,0.013561444759571615,0.006663978485345751,0.1,0.5,0.2,100,0.1
0.002772913018096906,0.013561444759571615,0.006638497816786828,0.1,0.5,0.2,100,0.1
0.002860478692352598,0.014120892122871868,0.007036764233969089,0.1,0.5,0.2,100,0.1
0.0028021015761821367,0.013756035146806483,0.006682073391305472,0.1,0.5,0.2,100,0.1
0.0027437244600116754,0.013415501969145462,0.006565723845915208,0.1,0.5,0.2,100,0.1
0.0027437244600116754,0.013250100139995825,0.006508963836116366,0.1,0.5,0.2,100,0.1
0.002772913018096906,0.01362955139510382,0.006667841896759261,0.1,0.5,0.2,100,0.1
0.0027437244600116754,0.013337665814251514,0.00651155159449881,0.1,0.5,0.2,100,0.1
0.002772913018096906,0.013366854372336746,0.006600981760020053,0.1,0.5,0.2,100,0.1
0.0028021015761821367,0.01360522759669946,0.006686385363479328,0.1,0.5,0.2,100,0.1
0.0028604786923525976,0.013858195100104793,0.00675325247930245,0.1,0.5,0.2,100,0.1
